date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:36:44	43572/43572	---M--	200	added ('OK')	text/plain	etag:%2276001f-aa34-4e714d595101a%22	http://themeforest.unitedthemes.com/themes/lansing/blue/css/fonts/fontawesome-webfont.woff?v=3.2.1	C:/landingpages/lansing/themeforest.unitedthemes.com/themes/lansing/blue/css/fonts/fontawesome-webfontf77b.woff	(from http://themeforest.unitedthemes.com/themes/lansing/blue/css/font-awesome.css)
20:36:44	47700/47700	UR-M--	200	added ('Partial%20Content')	text/plain	etag:%22760087-ba54-4e714d6a5bcc7%22	http://themeforest.unitedthemes.com/themes/lansing/green/css/fonts/Roboto-Thin-webfont.ttf	C:/landingpages/lansing/themeforest.unitedthemes.com/themes/lansing/green/css/fonts/Roboto-Thin-webfont.ttf	(from http://themeforest.unitedthemes.com/themes/lansing/green/css/ut-fontface.css)
20:36:46	79076/79076	UR-M--	200	added ('Partial%20Content')	text/plain	etag:%2276007a-134e4-4e714d67beda8%22	http://themeforest.unitedthemes.com/themes/lansing/green/css/fonts/fontawesome-webfont.ttf?v=3.2.1	C:/landingpages/lansing/themeforest.unitedthemes.com/themes/lansing/green/css/fonts/fontawesome-webfontf77b.ttf	(from http://themeforest.unitedthemes.com/themes/lansing/green/css/font-awesome.css)
20:36:47	21328/21328	UR-M--	200	added ('Partial%20Content')	text/plain	etag:%22760120-5350-4e714d8449fb8%22	http://themeforest.unitedthemes.com/themes/lansing/yellow/css/fonts/Roboto-Regular-webfont.eot	C:/landingpages/lansing/themeforest.unitedthemes.com/themes/lansing/yellow/css/fonts/Roboto-Regular-webfont.eot	(from http://themeforest.unitedthemes.com/themes/lansing/yellow/css/ut-fontface.css)
20:36:48	25008/25008	---M--	200	added ('OK')	text/plain	etag:%22760123-61b0-4e714d84c67e6%22	http://themeforest.unitedthemes.com/themes/lansing/yellow/css/fonts/Roboto-Regular-webfont.woff	C:/landingpages/lansing/themeforest.unitedthemes.com/themes/lansing/yellow/css/fonts/Roboto-Regular-webfont.woff	(from http://themeforest.unitedthemes.com/themes/lansing/yellow/css/ut-fontface.css)
20:36:49	21648/21648	UR-M--	200	added ('Partial%20Content')	text/plain	etag:%22760124-5490-4e714d84dee88%22	http://themeforest.unitedthemes.com/themes/lansing/yellow/css/fonts/Roboto-Thin-webfont.eot	C:/landingpages/lansing/themeforest.unitedthemes.com/themes/lansing/yellow/css/fonts/Roboto-Thin-webfont.eot	(from http://themeforest.unitedthemes.com/themes/lansing/yellow/css/ut-fontface.css)
20:36:50	24920/24920	---M--	200	added ('OK')	text/plain	etag:%22760127-6158-4e714d85827b7%22	http://themeforest.unitedthemes.com/themes/lansing/yellow/css/fonts/Roboto-Thin-webfont.woff	C:/landingpages/lansing/themeforest.unitedthemes.com/themes/lansing/yellow/css/fonts/Roboto-Thin-webfont.woff	(from http://themeforest.unitedthemes.com/themes/lansing/yellow/css/ut-fontface.css)
20:36:51	47700/47700	UR-M--	200	added ('Partial%20Content')	text/plain	etag:%22760126-ba54-4e714d8551a7a%22	http://themeforest.unitedthemes.com/themes/lansing/yellow/css/fonts/Roboto-Thin-webfont.ttf	C:/landingpages/lansing/themeforest.unitedthemes.com/themes/lansing/yellow/css/fonts/Roboto-Thin-webfont.ttf	(from http://themeforest.unitedthemes.com/themes/lansing/yellow/css/ut-fontface.css)
20:36:52	20915/20915	---M--	200	added ('OK')	text/plain	etag:%2276011b-51b3-4e714d83695f6%22	http://themeforest.unitedthemes.com/themes/lansing/yellow/css/fonts/Roboto-Light-webfont.eot?	C:/landingpages/lansing/themeforest.unitedthemes.com/themes/lansing/yellow/css/fonts/Roboto-Light-webfontd41d.eot	(from http://themeforest.unitedthemes.com/themes/lansing/yellow/css/ut-fontface.css)
20:36:53	24544/24544	---M--	200	added ('OK')	text/plain	etag:%2276011e-5fe0-4e714d8414457%22	http://themeforest.unitedthemes.com/themes/lansing/yellow/css/fonts/Roboto-Light-webfont.woff	C:/landingpages/lansing/themeforest.unitedthemes.com/themes/lansing/yellow/css/fonts/Roboto-Light-webfont.woff	(from http://themeforest.unitedthemes.com/themes/lansing/yellow/css/ut-fontface.css)
20:36:55	37405/37405	---M--	200	added ('OK')	text/plain	etag:%22760116-921d-4e714d820e152%22	http://themeforest.unitedthemes.com/themes/lansing/yellow/css/fonts/fontawesome-webfont.eot?	C:/landingpages/lansing/themeforest.unitedthemes.com/themes/lansing/yellow/css/fonts/fontawesome-webfontd41d.eot	(from http://themeforest.unitedthemes.com/themes/lansing/yellow/css/font-awesome.css)
20:36:55	2082/2082	---M--	200	added ('OK')	text/plain	etag:%22760111-822-4e714d819e63a%22	http://themeforest.unitedthemes.com/themes/lansing/yellow/css/fonts/flexslider-icon.eot?	C:/landingpages/lansing/themeforest.unitedthemes.com/themes/lansing/yellow/css/fonts/flexslider-icond41d.eot	(from http://themeforest.unitedthemes.com/themes/lansing/yellow/css/flexslider.css)
20:36:56	1268/1268	---M--	200	added ('OK')	text/plain	etag:%22760115-4f4-4e714d81e530a%22	http://themeforest.unitedthemes.com/themes/lansing/yellow/css/fonts/flexslider-icon.woff	C:/landingpages/lansing/themeforest.unitedthemes.com/themes/lansing/yellow/css/fonts/flexslider-icon.woff	(from http://themeforest.unitedthemes.com/themes/lansing/yellow/css/flexslider.css)
20:36:56	1892/1892	---M--	200	added ('OK')	text/plain	etag:%22760114-764-4e714d81d1a8a%22	http://themeforest.unitedthemes.com/themes/lansing/yellow/css/fonts/flexslider-icon.ttf	C:/landingpages/lansing/themeforest.unitedthemes.com/themes/lansing/yellow/css/fonts/flexslider-icon.ttf	(from http://themeforest.unitedthemes.com/themes/lansing/yellow/css/flexslider.css)
20:36:57	42679/42679	---M--	200	added ('OK')	image/jpeg	etag:%22760140-a6b7-4e714d8a66eca%22	http://themeforest.unitedthemes.com/themes/lansing/yellow/images/slide-1.jpg	C:/landingpages/lansing/themeforest.unitedthemes.com/themes/lansing/yellow/images/slide-1.jpg	(from http://themeforest.unitedthemes.com/themes/lansing/yellow/)
20:36:58	45448/45448	UR-M--	200	added ('Partial%20Content')	text/plain	etag:%22760122-b188-4e714d84a9328%22	http://themeforest.unitedthemes.com/themes/lansing/yellow/css/fonts/Roboto-Regular-webfont.ttf	C:/landingpages/lansing/themeforest.unitedthemes.com/themes/lansing/yellow/css/fonts/Roboto-Regular-webfont.ttf	(from http://themeforest.unitedthemes.com/themes/lansing/yellow/css/ut-fontface.css)
20:37:00	43572/43572	---M--	200	added ('OK')	text/plain	etag:%22760119-aa34-4e714d8325037%22	http://themeforest.unitedthemes.com/themes/lansing/yellow/css/fonts/fontawesome-webfont.woff?v=3.2.1	C:/landingpages/lansing/themeforest.unitedthemes.com/themes/lansing/yellow/css/fonts/fontawesome-webfontf77b.woff	(from http://themeforest.unitedthemes.com/themes/lansing/yellow/css/font-awesome.css)
